id,user_id,doubt_id,created_at,activity_type
2167050,23403,251367,2020-01-05 17:17:02 UTC,assign
2167051,428959,251313,2020-01-05 17:17:04 UTC,rate
2167052,221598,250727,2020-01-05 17:17:11 UTC,assign
2167053,224133,250948,2020-01-05 17:17:13 UTC,assign
2167054,133932,251084,2020-01-05 17:17:15 UTC,review_resolution
2167055,23403,251367,2020-01-05 17:17:16 UTC,reject
2167056,385799,251365,2020-01-05 17:17:16 UTC,rate
2167057,23403,251370,2020-01-05 17:17:16 UTC,assign
2167058,23403,251370,2020-01-05 17:17:20 UTC,accept
2167059,133932,250877,2020-01-05 17:17:33 UTC,assign
2167060,247942,251364,2020-01-05 17:17:42 UTC,resolve
2167061,221598,250727,2020-01-05 17:17:42 UTC,accept
2167062,247942,251364,2020-01-05 17:17:45 UTC,rate
2167063,133932,250877,2020-01-05 17:17:46 UTC,accept
2167064,221598,251356,2020-01-05 17:17:49 UTC,assign
2167065,133932,251072,2020-01-05 17:17:50 UTC,assign
2167066,490305,251212,2020-01-05 17:17:51 UTC,rate
2167067,265305,251367,2020-01-05 17:17:55 UTC,assign
2167068,133932,251072,2020-01-05 17:17:55 UTC,accept
2167069,71,250214,2020-01-05 17:17:56 UTC,unassign
2167070,120964,250214,2020-01-05 17:17:56 UTC,assign
2167071,133932,251256,2020-01-05 17:17:59 UTC,assign
2167072,265305,251367,2020-01-05 17:18:01 UTC,reject
2167073,265305,251371,2020-01-05 17:18:02 UTC,assign
2167074,184640,250330,2020-01-05 17:18:13 UTC,escalate
2167075,224133,250948,2020-01-05 17:18:14 UTC,reject
2167076,224133,250953,2020-01-05 17:18:15 UTC,assign
2167077,224133,250953,2020-01-05 17:18:19 UTC,accept
2167078,265305,251371,2020-01-05 17:18:21 UTC,accept
2167079,184640,251148,2020-01-05 17:18:23 UTC,assign
2167080,170702,251169,2020-01-05 17:18:30 UTC,review_resolution
2167081,224133,250953,2020-01-05 17:18:34 UTC,escalate
2167082,136471,251372,2020-01-05 17:18:36 UTC,assign
2167083,224133,250963,2020-01-05 17:18:41 UTC,assign
2167084,224133,250963,2020-01-05 17:18:46 UTC,reject
2167085,224133,251368,2020-01-05 17:18:48 UTC,assign
2167086,136471,251372,2020-01-05 17:18:48 UTC,reject
2167087,136471,251367,2020-01-05 17:18:49 UTC,assign
2167088,221598,251356,2020-01-05 17:18:52 UTC,unassign
2167089,224133,251368,2020-01-05 17:18:53 UTC,reject
2167090,136471,251367,2020-01-05 17:18:53 UTC,reject
2167091,136471,251372,2020-01-05 17:18:54 UTC,assign
2167092,224133,250668,2020-01-05 17:18:56 UTC,assign
2167093,268079,251084,2020-01-05 17:18:57 UTC,resolve
2167094,268079,251084,2020-01-05 17:18:58 UTC,rate
2167095,224133,250668,2020-01-05 17:19:00 UTC,accept
2167096,222426,251222,2020-01-05 17:19:01 UTC,resolve
2167097,155892,251072,2020-01-05 17:19:01 UTC,resolve
2167098,133932,251256,2020-01-05 17:19:02 UTC,unassign
2167099,222426,251222,2020-01-05 17:19:04 UTC,rate
2167100,155892,251072,2020-01-05 17:19:04 UTC,rate
2167101,170702,251260,2020-01-05 17:19:13 UTC,assign
2167102,108746,251324,2020-01-05 17:19:18 UTC,review_resolution
2167103,417892,250181,2020-01-05 17:19:18 UTC,review_not_resolved
2167104,163823,251367,2020-01-05 17:19:25 UTC,assign
2167105,129364,251018,2020-01-05 17:19:34 UTC,assign
2167106,136471,251372,2020-01-05 17:19:37 UTC,reject
2167107,136471,251372,2020-01-05 17:19:38 UTC,assign
2167108,129364,251018,2020-01-05 17:19:45 UTC,reject
2167109,357060,251324,2020-01-05 17:19:47 UTC,resolve
2167110,129364,250039,2020-01-05 17:19:47 UTC,assign
2167111,460197,250727,2020-01-05 17:19:48 UTC,resolve
2167113,357060,251324,2020-01-05 17:19:52 UTC,rate
2167114,129364,250039,2020-01-05 17:19:53 UTC,reject
2167115,129364,251374,2020-01-05 17:19:55 UTC,assign
2167116,129364,251374,2020-01-05 17:20:00 UTC,accept
2167117,177315,250994,2020-01-05 17:20:00 UTC,review_resolution
2167118,133932,251256,2020-01-05 17:20:06 UTC,assign
2167119,460197,250727,2020-01-05 17:20:13 UTC,rate
2167120,177315,251368,2020-01-05 17:20:14 UTC,assign
2167121,133932,251256,2020-01-05 17:20:14 UTC,accept
2167122,170702,251260,2020-01-05 17:20:15 UTC,unassign
2167123,133932,251269,2020-01-05 17:20:18 UTC,assign
2167124,177315,251368,2020-01-05 17:20:18 UTC,reject
2167125,71,250427,2020-01-05 17:20:25 UTC,inactivate
2167126,133932,251269,2020-01-05 17:20:25 UTC,accept
2167127,71,249990,2020-01-05 17:20:26 UTC,inactivate
2167128,71,250638,2020-01-05 17:20:27 UTC,inactivate
2167129,71,251367,2020-01-05 17:20:27 UTC,unassign
2167130,163823,251367,2020-01-05 17:20:27 UTC,assign
2167131,71,250214,2020-01-05 17:20:36 UTC,unassign
2167132,120964,250659,2020-01-05 17:20:36 UTC,assign
2167133,136471,251372,2020-01-05 17:20:41 UTC,unassign
2167134,136471,251372,2020-01-05 17:20:42 UTC,assign
2167136,467430,251267,2020-01-05 17:20:55 UTC,review_not_resolved
2167137,136471,251372,2020-01-05 17:21:08 UTC,reject
2167138,71,251148,2020-01-05 17:21:09 UTC,unassign
2167139,136471,251375,2020-01-05 17:21:09 UTC,assign
2167140,71,251296,2020-01-05 17:21:09 UTC,unassign
2167141,136471,251375,2020-01-05 17:21:17 UTC,accept
2167142,224133,250668,2020-01-05 17:21:22 UTC,review_resolution
2167143,224133,251368,2020-01-05 17:21:28 UTC,assign
2167144,224133,251368,2020-01-05 17:21:31 UTC,accept
2167145,71,250659,2020-01-05 17:21:32 UTC,unassign
2167146,120964,251372,2020-01-05 17:21:33 UTC,assign
2167147,170702,251260,2020-01-05 17:21:34 UTC,assign
2167148,133932,251269,2020-01-05 17:21:36 UTC,review_resolution
2167149,133932,251267,2020-01-05 17:21:42 UTC,assign
2167150,44368,250992,2020-01-05 17:21:48 UTC,assign
2167151,251828,250340,2020-01-05 17:21:53 UTC,resolve
2167152,133932,251267,2020-01-05 17:21:53 UTC,accept
2167153,49659,251269,2020-01-05 17:21:54 UTC,review_not_resolved
2167154,251828,250340,2020-01-05 17:21:55 UTC,rate
2167155,44368,250992,2020-01-05 17:22:00 UTC,reject
2167156,44368,250992,2020-01-05 17:22:04 UTC,assign
2167157,108746,251148,2020-01-05 17:22:07 UTC,assign
2167158,108746,251148,2020-01-05 17:22:20 UTC,accept
2167159,224133,251368,2020-01-05 17:22:28 UTC,escalate
2167160,108746,250427,2020-01-05 17:22:28 UTC,assign
2167161,224133,250478,2020-01-05 17:22:32 UTC,assign
2167162,108746,250427,2020-01-05 17:22:32 UTC,accept
2167163,170702,251260,2020-01-05 17:22:37 UTC,unassign
2167164,224133,250478,2020-01-05 17:22:37 UTC,reject
2167165,224133,250500,2020-01-05 17:22:39 UTC,assign
2167166,224133,250500,2020-01-05 17:22:42 UTC,accept
2167167,64850,250426,2020-01-05 17:22:47 UTC,review_resolution
2167168,133932,251267,2020-01-05 17:22:50 UTC,escalate
2167169,64850,250181,2020-01-05 17:22:52 UTC,assign
2167170,64850,250181,2020-01-05 17:22:59 UTC,reject
2167171,64850,250181,2020-01-05 17:23:02 UTC,assign
2167172,44368,250992,2020-01-05 17:23:06 UTC,unassign
2167173,71,251372,2020-01-05 17:23:08 UTC,unassign
2167174,120964,251372,2020-01-05 17:23:08 UTC,assign
2167175,64850,250181,2020-01-05 17:23:11 UTC,reject
2167176,136471,250659,2020-01-05 17:23:12 UTC,assign
2167177,64850,250181,2020-01-05 17:23:13 UTC,assign
2167178,224133,250500,2020-01-05 17:23:15 UTC,escalate
2167179,64850,250181,2020-01-05 17:23:15 UTC,accept
2167180,64850,248880,2020-01-05 17:23:17 UTC,assign
2167181,136471,250659,2020-01-05 17:23:18 UTC,reject
2167182,136471,250659,2020-01-05 17:23:19 UTC,assign
2167183,224133,251081,2020-01-05 17:23:20 UTC,assign
2167184,170702,251260,2020-01-05 17:23:23 UTC,assign
2167185,136471,250659,2020-01-05 17:23:23 UTC,reject
2167186,224133,251081,2020-01-05 17:23:24 UTC,accept
2167187,64850,248880,2020-01-05 17:23:26 UTC,reject
2167188,136471,250659,2020-01-05 17:23:26 UTC,assign
2167189,64850,251373,2020-01-05 17:23:27 UTC,assign
2167190,64850,251373,2020-01-05 17:23:30 UTC,accept
2167191,129364,251353,2020-01-05 17:23:53 UTC,review_resolution
2167192,71,251367,2020-01-05 17:24:11 UTC,unassign
2167193,129364,250889,2020-01-05 17:24:22 UTC,assign
2167194,170702,251260,2020-01-05 17:24:25 UTC,unassign
2167195,129364,250889,2020-01-05 17:24:29 UTC,accept
2167196,136471,250659,2020-01-05 17:24:29 UTC,unassign
2167197,424767,251353,2020-01-05 17:24:53 UTC,resolve
2167198,44368,250992,2020-01-05 17:24:57 UTC,assign
2167199,136471,251380,2020-01-05 17:24:57 UTC,assign
2167200,459970,250889,2020-01-05 17:24:58 UTC,resolve
2167201,136471,251380,2020-01-05 17:25:00 UTC,accept
2167202,459970,250889,2020-01-05 17:25:00 UTC,rate
2167203,163823,251367,2020-01-05 17:25:00 UTC,assign
2167204,133932,251269,2020-01-05 17:25:12 UTC,assign
2167205,133932,251269,2020-01-05 17:25:17 UTC,accept
2167206,247942,251374,2020-01-05 17:25:18 UTC,resolve
2167207,247942,251374,2020-01-05 17:25:20 UTC,rate
2167208,452982,251292,2020-01-05 17:25:25 UTC,resolve
2167209,174596,250051,2020-01-05 17:25:29 UTC,review_resolution
2167210,452982,251292,2020-01-05 17:25:30 UTC,rate
2167211,171260,250659,2020-01-05 17:25:33 UTC,assign
2167212,129364,251379,2020-01-05 17:25:34 UTC,assign
2167213,129364,251379,2020-01-05 17:25:38 UTC,accept
2167214,34161,251366,2020-01-05 17:25:42 UTC,resolve
2167215,34161,251366,2020-01-05 17:25:44 UTC,rate
2167216,80495,251377,2020-01-05 17:25:44 UTC,assign
2167217,8709,251356,2020-01-05 17:25:49 UTC,assign
2167218,80495,251377,2020-01-05 17:25:51 UTC,reject
2167219,80495,251038,2020-01-05 17:25:53 UTC,assign
2167220,80495,251038,2020-01-05 17:25:56 UTC,reject
2167221,80495,251119,2020-01-05 17:25:58 UTC,assign
2167222,417024,249609,2020-01-05 17:26:01 UTC,resolve
2167223,44368,250992,2020-01-05 17:26:03 UTC,unassign
2167224,417024,249609,2020-01-05 17:26:04 UTC,rate
2167225,18338,251368,2020-01-05 17:26:07 UTC,assign
2167226,483405,251020,2020-01-05 17:26:11 UTC,review_not_resolved
2167227,170702,251260,2020-01-05 17:26:11 UTC,assign
2167228,385799,251375,2020-01-05 17:26:16 UTC,resolve
2167229,385799,251375,2020-01-05 17:26:18 UTC,rate
2167230,170702,251260,2020-01-05 17:26:19 UTC,accept
2167231,80495,251119,2020-01-05 17:26:35 UTC,reject
2167232,80495,251119,2020-01-05 17:26:38 UTC,assign
2167233,162336,251312,2020-01-05 17:26:42 UTC,assign
2167234,80495,251119,2020-01-05 17:26:42 UTC,reject
2167235,80495,251119,2020-01-05 17:26:44 UTC,assign
2167236,80495,251119,2020-01-05 17:26:48 UTC,reject
2167237,80495,251119,2020-01-05 17:26:50 UTC,assign
2167238,80495,251119,2020-01-05 17:26:54 UTC,reject
2167239,80495,251119,2020-01-05 17:26:55 UTC,assign
2167240,177315,250837,2020-01-05 17:26:56 UTC,review_resolution
2167241,71,251367,2020-01-05 17:27:08 UTC,unassign
2167242,71,251372,2020-01-05 17:27:09 UTC,unassign
2167243,71,251368,2020-01-05 17:27:09 UTC,unassign
2167244,18338,251368,2020-01-05 17:27:09 UTC,assign
2167245,265305,251221,2020-01-05 17:27:10 UTC,pending_action_required
2167246,108746,250715,2020-01-05 17:27:11 UTC,review_resolution
2167247,174596,248880,2020-01-05 17:27:14 UTC,assign
2167248,265305,251372,2020-01-05 17:27:15 UTC,assign
2167249,174596,248880,2020-01-05 17:27:20 UTC,reject
2167250,265305,251372,2020-01-05 17:27:20 UTC,accept
2167251,174596,251296,2020-01-05 17:27:20 UTC,assign
2167252,23403,251370,2020-01-05 17:27:23 UTC,review_resolution
2167253,174596,251296,2020-01-05 17:27:24 UTC,reject
2167254,174596,251192,2020-01-05 17:27:25 UTC,assign
2167255,108746,249990,2020-01-05 17:27:27 UTC,assign
2167256,385799,251370,2020-01-05 17:27:28 UTC,resolve
2167257,174596,251192,2020-01-05 17:27:29 UTC,reject
2167258,174596,250908,2020-01-05 17:27:29 UTC,assign
2167259,385799,251370,2020-01-05 17:27:31 UTC,rate
2167260,174596,250908,2020-01-05 17:27:33 UTC,reject
2167261,174596,250698,2020-01-05 17:27:34 UTC,assign
2167262,174596,250698,2020-01-05 17:27:38 UTC,reject
2167263,174596,251132,2020-01-05 17:27:39 UTC,assign
2167264,162336,251312,2020-01-05 17:27:44 UTC,unassign
2167265,80495,251119,2020-01-05 17:27:57 UTC,unassign
2167266,186431,251264,2020-01-05 17:28:11 UTC,review_resolution
2167267,419647,249644,2020-01-05 17:28:12 UTC,resolve
2167268,224133,251081,2020-01-05 17:28:20 UTC,review_resolution
2167269,224133,251378,2020-01-05 17:28:25 UTC,assign
2167270,224133,251378,2020-01-05 17:28:28 UTC,accept
2167271,108746,249990,2020-01-05 17:28:30 UTC,unassign
2167272,108746,249990,2020-01-05 17:28:30 UTC,unassign
2167273,186431,251119,2020-01-05 17:28:32 UTC,assign
2167274,224133,250945,2020-01-05 17:28:38 UTC,review_resolution
2167275,174596,251132,2020-01-05 17:28:40 UTC,unassign
2167276,174596,251132,2020-01-05 17:28:41 UTC,assign
2167277,289354,251264,2020-01-05 17:28:44 UTC,resolve
2167278,289354,251264,2020-01-05 17:28:45 UTC,rate
2167279,224133,251359,2020-01-05 17:28:45 UTC,review_resolution
2167280,385799,251372,2020-01-05 17:28:46 UTC,resolve
2167281,163412,250478,2020-01-05 17:28:48 UTC,assign
2167282,385799,251372,2020-01-05 17:28:49 UTC,rate
2167283,419647,249644,2020-01-05 17:28:54 UTC,rate
2167284,186431,251119,2020-01-05 17:28:55 UTC,reject
2167285,186431,251317,2020-01-05 17:28:55 UTC,assign
2167286,162336,251312,2020-01-05 17:29:07 UTC,assign
2167287,129364,251383,2020-01-05 17:29:13 UTC,assign
2167288,186431,251317,2020-01-05 17:29:15 UTC,accept
2167289,129364,251383,2020-01-05 17:29:18 UTC,reject
2167290,129364,251381,2020-01-05 17:29:21 UTC,assign
2167291,129364,251381,2020-01-05 17:29:25 UTC,accept
2167292,170702,251260,2020-01-05 17:29:32 UTC,review_resolution
2167293,53629,251260,2020-01-05 17:29:35 UTC,resolve
2167294,53629,251260,2020-01-05 17:29:39 UTC,rate
2167295,174596,251132,2020-01-05 17:29:43 UTC,unassign
2167296,156881,251204,2020-01-05 17:29:46 UTC,pending_action_required
2167297,156881,251376,2020-01-05 17:30:03 UTC,assign
2167298,156881,251376,2020-01-05 17:30:07 UTC,accept
2167299,162336,251312,2020-01-05 17:30:09 UTC,unassign
2167300,162336,251312,2020-01-05 17:30:10 UTC,assign
2167301,372254,250851,2020-01-05 17:30:30 UTC,review_not_resolved
2167302,71,251034,2020-01-05 17:30:30 UTC,inactivate
2167303,71,250659,2020-01-05 17:30:31 UTC,unassign
2167304,71,251356,2020-01-05 17:30:31 UTC,unassign
2167305,71,251368,2020-01-05 17:30:31 UTC,unassign
2167306,71,250629,2020-01-05 17:30:31 UTC,inactivate
2167307,136471,251385,2020-01-05 17:30:32 UTC,assign
2167308,136471,251385,2020-01-05 17:30:37 UTC,reject
2167309,1940,251257,2020-01-05 17:30:43 UTC,review_resolution
2167310,1940,251192,2020-01-05 17:30:55 UTC,assign
2167311,186431,251377,2020-01-05 17:30:57 UTC,assign
2167312,1940,251192,2020-01-05 17:31:05 UTC,reject
2167313,1940,250908,2020-01-05 17:31:06 UTC,assign
2167314,162336,251312,2020-01-05 17:31:11 UTC,unassign
2167315,162336,251387,2020-01-05 17:31:12 UTC,assign
2167316,162336,251387,2020-01-05 17:31:15 UTC,accept
2167317,186431,251377,2020-01-05 17:31:23 UTC,accept
2167318,447815,251359,2020-01-05 17:31:38 UTC,review_not_resolved
2167319,80495,251119,2020-01-05 17:31:43 UTC,assign
2167320,172741,251157,2020-01-05 17:31:44 UTC,resolve
2167321,172741,251157,2020-01-05 17:31:46 UTC,rate
2167322,80495,251069,2020-01-05 17:31:51 UTC,review_resolution
2167323,64850,250122,2020-01-05 17:32:00 UTC,escalate
2167324,48652,251379,2020-01-05 17:32:03 UTC,resolve
2167325,48652,251379,2020-01-05 17:32:05 UTC,rate
2167326,1940,250908,2020-01-05 17:32:08 UTC,unassign
2167327,1940,250908,2020-01-05 17:32:09 UTC,assign
2167328,64850,251373,2020-01-05 17:32:16 UTC,escalate
2167329,35759,251383,2020-01-05 17:32:22 UTC,assign
2167330,35759,251383,2020-01-05 17:32:32 UTC,reject
2167331,35759,251356,2020-01-05 17:32:32 UTC,assign
2167332,343098,251326,2020-01-05 17:32:39 UTC,pending_action_required
2167333,64850,251192,2020-01-05 17:32:40 UTC,assign
2167334,35759,251356,2020-01-05 17:32:41 UTC,reject
2167335,35759,250576,2020-01-05 17:32:41 UTC,assign
2167336,343098,249990,2020-01-05 17:32:46 UTC,assign
2167337,35759,250576,2020-01-05 17:32:52 UTC,reject
2167338,35759,250649,2020-01-05 17:32:52 UTC,assign
2167339,35759,250649,2020-01-05 17:32:56 UTC,reject
2167340,35759,250397,2020-01-05 17:32:57 UTC,assign
2167342,265305,251371,2020-01-05 17:33:03 UTC,review_resolution
2167343,153283,251351,2020-01-05 17:33:05 UTC,review_resolution
2167344,71,250478,2020-01-05 17:33:08 UTC,unassign
2167345,265305,251385,2020-01-05 17:33:10 UTC,assign
2167346,1940,250908,2020-01-05 17:33:11 UTC,unassign
2167347,1940,251373,2020-01-05 17:33:11 UTC,assign
2167348,265305,251385,2020-01-05 17:33:14 UTC,reject
2167349,265305,251388,2020-01-05 17:33:17 UTC,assign
2167350,252368,251371,2020-01-05 17:33:18 UTC,review_not_resolved
2167351,153283,251383,2020-01-05 17:33:21 UTC,assign
2167352,265305,251388,2020-01-05 17:33:26 UTC,accept
2167353,265305,251371,2020-01-05 17:33:31 UTC,assign
2167354,153283,251383,2020-01-05 17:33:34 UTC,reject
2167355,153283,251356,2020-01-05 17:33:38 UTC,assign
2167356,265305,251371,2020-01-05 17:33:40 UTC,accept
2167357,64850,251192,2020-01-05 17:33:42 UTC,unassign
2167358,129364,251049,2020-01-05 17:33:45 UTC,assign
2167359,153283,251356,2020-01-05 17:33:47 UTC,reject
2167360,343098,249990,2020-01-05 17:33:49 UTC,unassign
2167361,153283,251018,2020-01-05 17:33:51 UTC,assign
2167362,153283,251018,2020-01-05 17:33:56 UTC,reject
2167363,77310,250842,2020-01-05 17:33:57 UTC,resolve
2167364,77310,250842,2020-01-05 17:34:00 UTC,rate
2167365,210646,249945,2020-01-05 17:34:00 UTC,resolve
2167367,210646,249945,2020-01-05 17:34:04 UTC,rate
2167368,1940,251373,2020-01-05 17:34:13 UTC,unassign
2167369,1940,251373,2020-01-05 17:34:19 UTC,assign
2167370,153283,250717,2020-01-05 17:34:26 UTC,assign
2167371,153283,250717,2020-01-05 17:34:33 UTC,reject
2167372,153283,250904,2020-01-05 17:34:35 UTC,assign
2167373,224133,251359,2020-01-05 17:34:36 UTC,assign
2167374,153283,250904,2020-01-05 17:34:39 UTC,reject
2167375,153283,251383,2020-01-05 17:34:42 UTC,assign
2167376,459970,251381,2020-01-05 17:34:44 UTC,resolve
2167377,492239,251378,2020-01-05 17:34:45 UTC,resolve
2167378,153283,251383,2020-01-05 17:34:47 UTC,reject
2167379,129364,251049,2020-01-05 17:34:47 UTC,unassign
2167380,459970,251381,2020-01-05 17:34:47 UTC,rate
2167381,129364,251049,2020-01-05 17:34:48 UTC,assign
2167382,153283,251383,2020-01-05 17:34:49 UTC,assign
2167383,490305,251332,2020-01-05 17:34:54 UTC,resolve
2167384,153283,251383,2020-01-05 17:34:54 UTC,reject
2167385,153283,251383,2020-01-05 17:34:56 UTC,assign
2167386,490305,251332,2020-01-05 17:34:57 UTC,rate
2167387,153283,251383,2020-01-05 17:34:59 UTC,reject
2167388,153283,251383,2020-01-05 17:35:01 UTC,assign
2167389,1940,251373,2020-01-05 17:35:20 UTC,unassign
2167390,1940,250991,2020-01-05 17:35:21 UTC,assign
2167391,129364,251049,2020-01-05 17:35:24 UTC,accept
2167392,153283,251383,2020-01-05 17:35:36 UTC,reject
2167393,153283,251383,2020-01-05 17:35:38 UTC,assign
2167394,265305,251371,2020-01-05 17:35:51 UTC,review_resolution
2167395,153283,251383,2020-01-05 17:35:51 UTC,reject
2167396,153283,251383,2020-01-05 17:35:55 UTC,assign
2167397,153283,251383,2020-01-05 17:35:59 UTC,reject
2167398,153283,251383,2020-01-05 17:36:01 UTC,assign
2167399,153283,251383,2020-01-05 17:36:07 UTC,reject
2167400,47173,251368,2020-01-05 17:36:08 UTC,assign
2167401,47173,251368,2020-01-05 17:36:10 UTC,accept
2167402,265305,251392,2020-01-05 17:36:10 UTC,assign
2167403,71,250397,2020-01-05 17:36:11 UTC,unassign
2167404,71,251119,2020-01-05 17:36:12 UTC,unassign
2167405,252368,251371,2020-01-05 17:36:19 UTC,resolve
2167406,1940,250991,2020-01-05 17:36:22 UTC,unassign
2167407,252368,251371,2020-01-05 17:36:23 UTC,rate
2167408,1940,250991,2020-01-05 17:36:23 UTC,assign
2167409,265305,251392,2020-01-05 17:36:33 UTC,accept
2167410,129364,250327,2020-01-05 17:36:33 UTC,assign
2167411,417892,251257,2020-01-05 17:36:40 UTC,review_not_resolved
2167412,129364,250327,2020-01-05 17:36:45 UTC,accept
2167413,174596,251328,2020-01-05 17:36:56 UTC,assign
2167414,174596,251328,2020-01-05 17:37:01 UTC,reject
2167415,174596,251373,2020-01-05 17:37:02 UTC,assign
2167416,174596,251373,2020-01-05 17:37:07 UTC,reject
2167417,174596,250122,2020-01-05 17:37:08 UTC,assign
2167418,217129,250427,2020-01-05 17:37:13 UTC,resolve
2167419,153283,251383,2020-01-05 17:37:17 UTC,assign
2167420,217129,250427,2020-01-05 17:37:22 UTC,rate
2167421,153283,251383,2020-01-05 17:37:23 UTC,reject
2167422,1940,250991,2020-01-05 17:37:24 UTC,unassign
2167423,35759,250397,2020-01-05 17:37:45 UTC,assign
2167424,153283,251383,2020-01-05 17:37:46 UTC,assign
2167425,153283,251383,2020-01-05 17:37:52 UTC,reject
2167426,1940,251257,2020-01-05 17:37:53 UTC,assign
2167427,35759,250397,2020-01-05 17:37:55 UTC,reject
2167428,153283,251383,2020-01-05 17:37:55 UTC,assign
2167429,34161,251387,2020-01-05 17:37:55 UTC,resolve
2167430,35759,250749,2020-01-05 17:37:55 UTC,assign
2167431,34161,251387,2020-01-05 17:37:57 UTC,rate
2167432,153283,251383,2020-01-05 17:37:59 UTC,reject
2167433,35759,250749,2020-01-05 17:38:02 UTC,accept
